Scenario,Replication,seed,order_size_mean,limit_price_decay_rate,mm_base_spread,sim_duration,avg_spread,median_exec_time,mean_exec_time,p99_exec_time,resting_exec_count,market_exec_count,total_executions,trade_count,trades_per_hour,execs_per_hour,mm_final_pnl,mm_final_pnl_per_hour,mm_final_pnl_per_1k_trades,mm_final_inventory,avg_mm_inventory,rest_exec_skew,rest_exec_kurtosis,price_volatility,depth_within_5_ticks,mm_depth_within_5_ticks,mm_depth_fraction,mm_realized_spread,runtime_sec,bid_level_1,bid_level_2,bid_level_3,bid_level_4,bid_level_5,ask_level_1,ask_level_2,ask_level_3,ask_level_4,ask_level_5,Replications,sim_duration_Mean,sim_duration_CI_95,avg_spread_Mean,avg_spread_CI_95,median_exec_time_Mean,median_exec_time_CI_95,mean_exec_time_Mean,mean_exec_time_CI_95,p99_exec_time_Mean,p99_exec_time_CI_95,resting_exec_count_Mean,resting_exec_count_CI_95,market_exec_count_Mean,market_exec_count_CI_95,total_executions_Mean,total_executions_CI_95,trade_count_Mean,trade_count_CI_95,trades_per_hour_Mean,trades_per_hour_CI_95,execs_per_hour_Mean,execs_per_hour_CI_95,mm_final_pnl_Mean,mm_final_pnl_CI_95,mm_final_pnl_per_hour_Mean,mm_final_pnl_per_hour_CI_95,mm_final_pnl_per_1k_trades_Mean,mm_final_pnl_per_1k_trades_CI_95,mm_final_inventory_Mean,mm_final_inventory_CI_95,avg_mm_inventory_Mean,avg_mm_inventory_CI_95,rest_exec_skew_Mean,rest_exec_skew_CI_95,rest_exec_kurtosis_Mean,rest_exec_kurtosis_CI_95,price_volatility_Mean,price_volatility_CI_95,depth_within_5_ticks_Mean,depth_within_5_ticks_CI_95,mm_depth_within_5_ticks_Mean,mm_depth_within_5_ticks_CI_95,mm_depth_fraction_Mean,mm_depth_fraction_CI_95,mm_realized_spread_Mean,mm_realized_spread_CI_95,runtime_sec_Mean,runtime_sec_CI_95,bid_level_1_Mean,bid_level_1_CI_95,bid_level_2_Mean,bid_level_2_CI_95,bid_level_3_Mean,bid_level_3_CI_95,bid_level_4_Mean,bid_level_4_CI_95,bid_level_5_Mean,bid_level_5_CI_95,ask_level_1_Mean,ask_level_1_CI_95,ask_level_2_Mean,ask_level_2_CI_95,ask_level_3_Mean,ask_level_3_CI_95,ask_level_4_Mean,ask_level_4_CI_95,ask_level_5_Mean,ask_level_5_CI_95
S53,5.0,1000005.0,10.0,0.05,0.5,23400.0,4.038006580121342,21.338016383655486,777.764036320447,13716.386630949211,92490.0,20.0,92510.0,92005.0,14154.615384615385,14232.307692307693,1400.1678125000076,215.41043269230886,15.218388266942096,19.0,12.993592481845365,0.0,0.0,3.622294910208157e-05,0.0,0.0,0.0,-0.31474581054439105,0.7593989372253418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S54,5.0,1000005.0,10.0,0.05,1.0,23400.0,4.220423124107781,21.43211181891502,568.5937228525993,9320.009837603973,91900.0,20.0,91920.0,91710.0,14109.23076923077,14141.538461538463,3432.1074999999946,528.0165384615376,37.42348162686724,3.0,-3.1465185818026487,0.0,0.0,3.0068532251173153e-05,0.0,0.0,0.0,-0.734302925955414,0.7283587455749512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S55,5.0,1000005.0,10.0,0.05,2.0,23400.0,4.74997260885082,21.39563317106149,526.2652948440337,9261.279664278063,91726.0,20.0,91746.0,91623.0,14095.846153846154,14114.769230769232,6910.355625000008,1063.131634615386,75.42162584722186,0.0,-4.487825715506194,0.0,0.0,2.9321290898262404e-05,0.0,0.0,0.0,-1.6229632633587785,0.7016620635986328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S56,5.0,1000005.0,10.0,0.1,0.1,23400.0,2.0212813169164856,21.54470640533691,804.1711869185084,13766.009995358294,93096.0,20.0,93116.0,92308.0,14201.23076923077,14325.538461538463,147.56531249997715,22.702355769227257,1.598618890020119,16.0,8.762067492524562,0.0,0.0,1.4262602661326442e-05,0.0,0.0,0.0,-0.09786392803220406,0.6845619678497314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S57,5.0,1000005.0,10.0,0.1,0.25,23400.0,1.9787502081846302,21.56359728330517,531.2077385274741,8474.579044129467,92110.0,20.0,92130.0,91815.0,14125.384615384617,14173.846153846154,850.1656250000015,130.79471153846177,9.259550454718743,10.0,-1.2836394703118326,0.0,0.0,1.1566130672563703e-05,0.0,0.0,0.0,-0.14294490717192287,0.7134883403778076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S58,5.0,1000005.0,10.0,0.1,0.5,23400.0,2.103664235367595,21.936808595306502,652.9731027302278,11381.10580475981,91932.0,20.0,91952.0,91726.0,14111.692307692309,14146.461538461539,1701.6587499999964,261.7936538461533,18.551542092754467,1.0,-7.337035454933789,0.0,0.0,1.1188124994606046e-05,0.0,0.0,0.0,-0.3621424087846427,0.7997274398803711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S59,5.0,1000005.0,10.0,0.1,1.0,23400.0,2.3732355534737093,21.563435694690725,559.6980745898043,10214.166894177004,91718.0,20.0,91738.0,91619.0,14095.23076923077,14113.538461538463,3399.8131249999924,523.0481730769219,37.10816670123001,7.0,-1.9709525843656557,0.0,0.0,1.0616400355766747e-05,0.0,0.0,0.0,-0.7976597239969334,0.7395048141479492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S60,5.0,1000005.0,10.0,0.1,2.0,23400.0,2.7633334894718056,21.855150595263694,490.4635508930591,9262.697768623384,91540.0,20.0,91560.0,91530.0,14081.538461538463,14086.153846153848,5991.793749999998,921.8144230769228,65.46262154484866,0.0,-1.0021358393848783,0.0,0.0,1.1524212849539358e-05,0.0,0.0,0.0,-1.4514561666666668,0.6233503818511963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S61,5.0,1000005.0,10.0,0.2,0.1,23400.0,1.0182540001189595,21.986947242980932,742.3455571825473,12702.289306119994,92816.0,20.0,92836.0,92168.0,14179.692307692309,14282.461538461539,258.94499999997845,39.837692307689,2.809489193646151,8.0,1.588210166595472,0.0,0.0,4.149684986673139e-06,0.0,0.0,0.0,-0.07149576084215283,0.6992824077606201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S62,5.0,1000005.0,10.0,0.2,0.25,23400.0,1.0600107066381157,21.92420529599076,601.6618636644571,10752.96905377596,92044.0,20.0,92064.0,91782.0,14120.307692307693,14163.692307692309,867.9412499999971,133.52942307692265,9.456551938288522,1.0,-3.6539940196497223,0.0,0.0,3.624409223396351e-06,0.0,0.0,0.0,-0.17890374841168977,0.7577505111694336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
