Scenario,Replication,seed,order_size_mean,limit_price_decay_rate,mm_base_spread,sim_duration,avg_spread,median_exec_time,mean_exec_time,p99_exec_time,resting_exec_count,market_exec_count,total_executions,trade_count,trades_per_hour,execs_per_hour,mm_final_pnl,mm_final_pnl_per_hour,mm_final_pnl_per_1k_trades,mm_final_inventory,avg_mm_inventory,rest_exec_skew,rest_exec_kurtosis,price_volatility,depth_within_5_ticks,mm_depth_within_5_ticks,mm_depth_fraction,mm_realized_spread,runtime_sec,bid_level_1,bid_level_2,bid_level_3,bid_level_4,bid_level_5,ask_level_1,ask_level_2,ask_level_3,ask_level_4,ask_level_5,Replications,sim_duration_Mean,sim_duration_CI_95,avg_spread_Mean,avg_spread_CI_95,median_exec_time_Mean,median_exec_time_CI_95,mean_exec_time_Mean,mean_exec_time_CI_95,p99_exec_time_Mean,p99_exec_time_CI_95,resting_exec_count_Mean,resting_exec_count_CI_95,market_exec_count_Mean,market_exec_count_CI_95,total_executions_Mean,total_executions_CI_95,trade_count_Mean,trade_count_CI_95,trades_per_hour_Mean,trades_per_hour_CI_95,execs_per_hour_Mean,execs_per_hour_CI_95,mm_final_pnl_Mean,mm_final_pnl_CI_95,mm_final_pnl_per_hour_Mean,mm_final_pnl_per_hour_CI_95,mm_final_pnl_per_1k_trades_Mean,mm_final_pnl_per_1k_trades_CI_95,mm_final_inventory_Mean,mm_final_inventory_CI_95,avg_mm_inventory_Mean,avg_mm_inventory_CI_95,rest_exec_skew_Mean,rest_exec_skew_CI_95,rest_exec_kurtosis_Mean,rest_exec_kurtosis_CI_95,price_volatility_Mean,price_volatility_CI_95,depth_within_5_ticks_Mean,depth_within_5_ticks_CI_95,mm_depth_within_5_ticks_Mean,mm_depth_within_5_ticks_CI_95,mm_depth_fraction_Mean,mm_depth_fraction_CI_95,mm_realized_spread_Mean,mm_realized_spread_CI_95,runtime_sec_Mean,runtime_sec_CI_95,bid_level_1_Mean,bid_level_1_CI_95,bid_level_2_Mean,bid_level_2_CI_95,bid_level_3_Mean,bid_level_3_CI_95,bid_level_4_Mean,bid_level_4_CI_95,bid_level_5_Mean,bid_level_5_CI_95,ask_level_1_Mean,ask_level_1_CI_95,ask_level_2_Mean,ask_level_2_CI_95,ask_level_3_Mean,ask_level_3_CI_95,ask_level_4_Mean,ask_level_4_CI_95,ask_level_5_Mean,ask_level_5_CI_95
S36,5.0,1000005.0,3.0,0.2,0.1,23400.0,0.9830682250773226,17.41803635780775,699.5404309980739,12949.950852180518,28435.0,13.0,28448.0,27949.0,4299.846153846154,4376.615384615385,278.07749999998106,42.781153846150936,9.949461519195001,6.0,3.7223408799658264,0.0,0.0,4.219370656810047e-06,0.0,0.0,0.0,-0.07375684190427136,0.46909356117248535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S37,5.0,1000005.0,3.0,0.2,0.25,23400.0,1.0181892063704499,18.093175349633384,658.7777215285615,11578.776562721407,27957.0,13.0,27970.0,27710.0,4263.076923076923,4303.076923076923,801.605,123.32384615384616,28.92836521111512,1.0,1.253737718923537,0.0,0.0,3.6369480919794313e-06,0.0,0.0,0.0,-0.1788381939987165,0.38902854919433594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S38,5.0,1000005.0,3.0,0.2,0.5,23400.0,1.138619289793005,18.534749213500618,522.6666379691566,9908.845220198635,27637.0,13.0,27650.0,27550.0,4238.461538461539,4253.846153846154,1612.392187500006,248.06033653846248,58.526032214156295,4.0,-0.9397693293464332,0.0,0.0,3.1405779849366357e-06,0.0,0.0,0.0,-0.39499967515592516,0.46310901641845703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S39,5.0,1000005.0,3.0,0.2,1.0,23400.0,1.3436947102516061,19.9858083705858,479.1081271420474,9122.941826521477,27483.0,13.0,27496.0,27473.0,4226.615384615385,4230.153846153847,2761.195156249999,424.7992548076922,100.50577498817016,5.0,0.458351131994874,0.0,0.0,3.426364410781454e-06,0.0,0.0,0.0,-0.7075033616233588,0.46500492095947266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S40,5.0,1000005.0,3.0,0.2,2.0,23400.0,1.5652745360456815,23.054699209405044,557.5810632367392,11285.044397399368,27439.0,13.0,27452.0,27451.0,4223.2307692307695,4223.384615384615,3162.7846875000023,486.582259615385,115.21564560489608,-5.0,0.24775736864587783,0.0,0.0,4.863070615639156e-06,0.0,0.0,0.0,-0.9217118878740772,0.42899417877197266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S41,5.0,1000005.0,3.0,0.3,0.1,23400.0,0.6771917491969991,17.648561047390103,667.8808961779962,12280.479948739958,28433.0,13.0,28446.0,27948.0,4299.692307692308,4376.307692307692,279.68304687497755,43.028161057688855,10.007265166558522,8.0,2.405809483126869,0.0,0.0,1.980928692271419e-06,57.0,3.0,0.05263157894736842,-0.08415898677391981,0.48566174507141113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S42,5.0,1000005.0,3.0,0.3,0.25,23400.0,0.7184489798953129,18.71316820589891,434.935746229985,6714.5347938784535,27729.0,13.0,27742.0,27596.0,4245.538461538462,4268.0,786.7162500000011,121.0332692307694,28.508343600521854,-3.0,0.30670653566851774,0.0,0.0,1.5537562933579949e-06,0.0,0.0,0.0,-0.191913828470956,0.4054994583129883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S43,5.0,1000005.0,3.0,0.3,0.5,23400.0,0.8300820098738995,19.67619732838648,557.3729300810093,9993.674832649482,27539.0,13.0,27552.0,27501.0,4230.923076923077,4238.769230769231,1466.2615624999996,225.5787019230769,53.31666348496417,1.0,-0.6275096112772319,0.0,0.0,1.4799543012514546e-06,0.0,0.0,0.0,-0.36833830167070847,0.43756985664367676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S44,5.0,1000005.0,3.0,0.3,1.0,23400.0,0.9791122635617413,22.18135636302128,563.2923282566655,10663.268853777583,27445.0,13.0,27458.0,27454.0,4223.692307692308,4224.307692307692,1994.2493750000017,306.8075961538464,72.63966544037305,0.0,0.30499786416061514,0.0,0.0,1.8950248893782955e-06,0.0,0.0,0.0,-0.5494235974409446,0.43587827682495117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S45,5.0,1000005.0,3.0,0.3,2.0,23400.0,1.111910168332144,22.26404255315174,635.4885424331482,11605.066561752452,27437.0,13.0,27450.0,27450.0,4223.076923076923,4223.076923076923,1683.4559374999963,258.9932211538456,61.32808515482682,6.0,0.1294318667236224,0.0,0.0,2.7138762371527807e-06,0.0,0.0,0.0,-0.6519359205776175,0.43834543228149414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
